uuid,country,city,street,type,subtype,location.x,location.y,pubMillis,fecha_subida
d0ba8bb4-a25c-4b4a-a540-7aa44c28306f,CI,Maipú,El Rosal,HAZARD,HAZARD_ON_ROAD_POT_HOLE,-70.775095,-33.489446,1745252075000,2025-04-21T18:24:24.231752
e5d29985-c249-4d12-8716-ddf317fc233c,CI,,Autopista Vespucio Norte,JAM,,-70.761701,-33.468273,1745259857000,2025-04-21T18:24:24.231752
df57226a-badb-438d-b278-b870410082c1,CI,,Autopista Vespucio Sur,JAM,JAM_HEAVY_TRAFFIC,-70.735578,-33.503563,1745259470000,2025-04-21T18:24:24.231752
20f2168f-c6ef-494d-a904-aaac2feb6fe0,CI,Maipú,Longitudinal,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.748857,-33.474695,1744949097000,2025-04-21T18:24:24.231752
82e29c40-2f95-40fb-a4d6-ffc0eccd97a9,CI,Santiago,Salvador Sanfuentes,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.675228,-33.451759,1739455739000,2025-04-21T18:24:24.231752
d8a64a0a-0b3f-4ddb-aa33-d49ef896f6c0,CI,Pudahuel,Av. San Pablo,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.788678,-33.443054,1740597023000,2025-04-21T18:24:24.231752
ba490a36-03a5-4bb2-bc56-395469021f5c,CI,Maipú,Av. Hugo Bravo,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.748857,-33.474695,1744948780000,2025-04-21T18:24:24.231752
4941a5bb-a696-4abc-b6c2-5eb288fb7711,CI,Cerro Navia,Vicuña Rozas,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.728094,-33.432519,1737348297000,2025-04-21T18:24:24.231752
73de48b1-d6f1-4269-b35b-97518e5124cc,CI,Lo Espejo,Av. Lo Ovalle,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,-70.694586,-33.502304,1745259401000,2025-04-21T18:24:24.231752
1d9f7c89-117f-45c9-b8fb-34636d1af87b,CI,Santiago,Esperanza,HAZARD,HAZARD_ON_ROAD_POT_HOLE,-70.674651,-33.448157,1745259347000,2025-04-21T18:24:24.231752
58864a2c-af3d-43a2-b225-61c7a704228f,CI,Estación Central,Av. Libertador Bernardo O'Higgins,HAZARD,HAZARD_ON_ROAD_POT_HOLE,-70.6794,-33.450826,1745259559000,2025-04-21T18:24:24.231752
e650648f-4546-491f-8486-f11cbe72b63c,CI,Maipú,Longitudinal,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.748721,-33.473797,1743690902000,2025-04-21T18:24:24.231752
7e12b23d-8b01-4edf-96a9-97bdb07faa4f,CI,Maipú,Longitudinal,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.748401,-33.472017,1743690902000,2025-04-21T18:24:24.231752
ea66bc50-558f-417b-8bd0-5485dc1961df,CI,Maipú,Av. O'Higgins,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,-70.784506,-33.50361,1745257144000,2025-04-21T18:24:24.231752
b611618d-6ffd-4536-92e0-a1e8d7f93e7f,CI,Maipú,Longitudinal,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.748812,-33.474342,1743690902000,2025-04-21T18:24:24.231752
3ddfb5a1-31d8-4350-ac91-e0b1a9d316ad,CI,Pudahuel,Puerto Madero,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.781418,-33.450796,1744904436000,2025-04-21T18:24:24.231752
16ad1a83-1628-44a8-8965-4d6fecfadd80,CI,Maipú,Longitudinal,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.748302,-33.471447,1743690902000,2025-04-21T18:24:24.231752
8219fa49-8e1e-4cd7-851a-39db838283df,CI,Maipú,Av. Hugo Bravo,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.750514,-33.474552,1744948780000,2025-04-21T18:24:24.231752
137aeae8-faa2-4570-9aa1-fd4ba7466e22,CI,Maipú,Longitudinal,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.748215,-33.470943,1743690902000,2025-04-21T18:24:24.231752
986cad61-db41-46f9-abce-cf6ab3df1a78,CI,Maipú,Longitudinal,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.748344,-33.471714,1743690902000,2025-04-21T18:24:24.231752
d4f72bd5-2a04-47a5-ab12-8ccc35ed25f0,CI,Maipú,Longitudinal,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.748682,-33.473567,1743690902000,2025-04-21T18:24:24.231752
17dd05ec-25ad-42df-ae88-614106794619,CI,Renca,Olimpo,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.744097,-33.406021,1739972729000,2025-04-21T18:24:24.231752
333076ab-e0eb-412c-9c3c-9cbb8ba409f4,CI,Estación Central,Corredor de buses,JAM,,-70.705201,-33.463093,1745259516000,2025-04-21T18:24:24.231752
7df5a695-ff18-4a07-b362-8e482d8ddc92,CI,Estación Central,General Amengual,HAZARD,HAZARD_ON_ROAD_OBJECT,-70.696476,-33.458533,1745257402000,2025-04-21T18:24:24.231752
ed1d8e52-48b7-4e8d-b148-9145f7683f29,CI,Maipú,Longitudinal,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.74845,-33.472275,1743690902000,2025-04-21T18:24:24.231752
a5f1638c-ec26-46a4-9f57-4443a56fd397,CI,Maipú,Av. Pajaritos,ACCIDENT,,-70.737774,-33.47294,1745258250000,2025-04-21T18:24:24.231752
d8e303cc-a95e-4dbd-8ce5-ed26110078c5,CI,Santiago,Esperanza,JAM,JAM_STAND_STILL_TRAFFIC,-70.674806,-33.447514,1745258060000,2025-04-21T18:24:24.231752
c0bfd11d-30fb-477a-a009-c13a71c288a0,CI,Maipú,Longitudinal,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.748812,-33.474342,1744949097000,2025-04-21T18:24:24.231752
8b60b9d9-d88a-4c4a-93d0-5c2d75c4cae6,CI,Pudahuel,Av. San Pablo,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.784164,-33.443729,1740597023000,2025-04-21T18:24:24.231752
6df4ed72-791f-4c40-81e0-316b15913e42,CI,Maipú,Av. Hugo Bravo,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.74751,-33.474791,1744948941000,2025-04-21T18:24:24.231752
d7498760-681e-416a-87f2-d57ef5ba994a,CI,Pudahuel,Av. San Pablo,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.784164,-33.443729,1740597023000,2025-04-21T18:24:24.231752
d70e2ced-0d93-45fd-b7ff-1b5246eb6d79,CI,Santiago,Erasmo Escala,ROAD_CLOSED,,-70.671032,-33.445591,1745258177000,2025-04-21T18:24:28.098718
5cf2d786-6109-43a6-8518-296fb3928dbc,CI,Estación Central,Av. Víctor Jara,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,-70.680484,-33.451068,1745259638000,2025-04-21T18:24:28.098718
4735449d-c63e-4948-a4e5-8d089caf462a,CI,Santiago,Av. Libertador Bernardo O'Higgins,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,-70.666106,-33.447299,1739793600000,2025-04-21T18:24:28.098718
82bff5bc-4373-4cee-8623-fbedf0e79fed,CI,Santiago,Av. Manuel Rodríguez Sur,JAM,JAM_HEAVY_TRAFFIC,-70.66059,-33.44727,1745259498000,2025-04-21T18:24:28.098718
29b0e83b-7f21-44ed-a32f-a29607f9edac,CI,Santiago,Mapocho,HAZARD,HAZARD_ON_ROAD_OBJECT,-70.672438,-33.432308,1745259760000,2025-04-21T18:24:28.098718
d109e152-dbf6-4b0e-920d-e5f7dce5bd4c,CI,,Autopista Central,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,-70.660247,-33.448014,1745259788000,2025-04-21T18:24:28.098718
bd75bbdc-b505-4a3d-b6ae-d091abd048b1,CI,,Autopista Central,JAM,JAM_HEAVY_TRAFFIC,-70.660803,-33.444528,1745259253000,2025-04-21T18:24:28.098718
65aa791f-20cf-43e2-be7b-a1804e62801e,CI,Estación Central,Coronel Godoy,ROAD_CLOSED,,-70.691884,-33.45894,1745258054000,2025-04-21T18:24:28.098718
927a5c74-745c-4860-8a8c-c70a10f173cc,CI,Estación Central,Av. Víctor Jara,HAZARD,HAZARD_ON_ROAD,-70.68915,-33.450999,1745256426000,2025-04-21T18:24:28.098718
d45b05e4-9ee7-408d-aeab-e120eae5d718,CI,Estación Central,Nicasio Retamales,JAM,JAM_STAND_STILL_TRAFFIC,-70.68794,-33.457828,1745259728000,2025-04-21T18:24:28.098718
23b59668-d444-474d-b7ed-6457a83c2c50,CI,Santiago,Av. Libertador Bernardo O'Higgins,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,-70.666276,-33.447342,1739793600000,2025-04-21T18:24:28.098718
f0f3041e-4557-4fb3-af20-f9c7ae906cb6,CI,Estación Central,Av. Libertador Bernardo O'Higgins,HAZARD,HAZARD_ON_ROAD_POT_HOLE,-70.682733,-33.451895,1745259642000,2025-04-21T18:24:28.098718
835ba945-28ba-4305-8b12-3d2e291c7a7c,CI,Santiago,Chacabuco,JAM,JAM_STAND_STILL_TRAFFIC,-70.678704,-33.441325,1745258100000,2025-04-21T18:24:28.098718
1c808934-0138-4859-92ba-fb4cb3ef9f10,CI,,Autopista Central,ACCIDENT,,-70.676079,-33.420901,1745259855000,2025-04-21T18:24:28.098718
92c7d058-3ce4-4318-9f5d-b2b986a8c8cc,CI,,Autopista Central,JAM,JAM_STAND_STILL_TRAFFIC,-70.660658,-33.432474,1745259477000,2025-04-21T18:24:28.098718
95c61c96-524d-476f-b86d-68c83444f643,CI,Santiago,Abate Molina,JAM,JAM_STAND_STILL_TRAFFIC,-70.672516,-33.451968,1745258910000,2025-04-21T18:24:28.098718
eea5ee37-5b53-4791-88e1-6b2ecd13fc5a,CI,Santiago,Av. Libertador Bernardo O'Higgins,HAZARD,HAZARD_ON_ROAD_POT_HOLE,-70.677659,-33.450422,1745259543000,2025-04-21T18:24:28.098718
705bc0de-ef45-4273-8da7-219b31d65a25,CI,,Autopista Central,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,-70.660383,-33.447505,1745259710000,2025-04-21T18:24:28.098718
a589aed1-ccb4-4b37-8020-0989d9db6ec4,CI,Quinta Normal,Los Andes de Violeta Parra,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,-70.698012,-33.433833,1745259156000,2025-04-21T18:24:28.098718
d5c1b20c-8e77-4a95-808a-13194edb5a6d,CI,,Autopista Central,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,-70.675435,-33.421308,1745259069000,2025-04-21T18:24:28.098718
889fda63-91a7-4ca6-b300-cb3651655952,CI,Independencia,Av. Fermín Vivaceta,JAM,JAM_STAND_STILL_TRAFFIC,-70.661578,-33.425291,1745259474000,2025-04-21T18:24:28.098718
1c5e98a8-286d-4a65-af24-ae43484b44fb,CI,Santiago,Santo Domingo,POLICE,,-70.681115,-33.438547,1745258864000,2025-04-21T18:24:28.098718
ee9f6485-26d7-4c85-9a14-a64d7db3a548,CI,Santiago,Romero,HAZARD,HAZARD_ON_ROAD_POT_HOLE,-70.673563,-33.447755,1745259319000,2025-04-21T18:24:28.098718
c753c03b-50a5-486e-8590-73d314a03bef,CI,Santiago,Av. Libertador Bernardo O'Higgins,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,-70.665139,-33.447054,1739793600000,2025-04-21T18:24:28.098718
2236a6a3-d977-4bd2-b048-4b8a7d79c349,CI,Santiago,Santo Domingo,JAM,,-70.681708,-33.438589,1745259084000,2025-04-21T18:24:28.098718
abc92f49-d751-47d6-a2b1-79bf2db20d48,CI,Estación Central,Arica,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,-70.687601,-33.459046,1745258994000,2025-04-21T18:24:28.098718
449beebe-2631-4da5-8882-b623c5806699,CI,Santiago,Av. Libertador Bernardo O'Higgins,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,-70.678178,-33.450549,1745259547000,2025-04-21T18:24:28.098718
e53ac6e1-5a18-49e7-ba18-23c437d87c7b,CI,Santiago,Av. Libertador Bernardo O'Higgins,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,-70.66094,-33.445985,1739793600000,2025-04-21T18:24:28.098718
b3b14979-01e0-4d1c-afaa-19e0154f3002,CI,Santiago,Av. Libertador Bernardo O'Higgins,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,-70.662062,-33.446268,1739793600000,2025-04-21T18:24:28.098718
26568170-b346-411d-9c51-28b6f8a026d8,CI,Santiago,Av. Libertador Bernardo O'Higgins,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,-70.666906,-33.447521,1739793600000,2025-04-21T18:24:28.098718
1793fcd4-c4c0-4848-a0bd-66d43e606b7b,CI,Santiago,Av. Libertador Bernardo O'Higgins,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,-70.666892,-33.447516,1739793600000,2025-04-21T18:24:28.098718
c788df5f-df21-480d-a381-77062bf85291,CI,Santiago,Ejército Libertador,HAZARD,HAZARD_ON_ROAD_POT_HOLE,-70.661209,-33.448467,1745258567000,2025-04-21T18:24:28.098718
0862f0a3-0916-49eb-81d4-f169a93ec73a,CI,Santiago,Av. Libertador Bernardo O'Higgins,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,-70.664512,-33.446894,1739793600000,2025-04-21T18:24:28.098718
866da90e-001c-4388-a3a3-08588f0695e3,CI,Santiago,Av. Libertador Bernardo O'Higgins,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,-70.66036,-33.445841,1739793600000,2025-04-21T18:24:28.098718
5f4f140d-91fb-4ac7-b126-fdb859a793a9,CI,Santiago,Av. Libertador Bernardo O'Higgins,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,-70.666773,-33.447482,1739793600000,2025-04-21T18:24:28.098718
cec84fa1-4254-4261-9287-af92c5d0b6a6,CI,Santiago,Av. Libertador Bernardo O'Higgins,JAM,JAM_HEAVY_TRAFFIC,-70.66121,-33.44663,1745258551000,2025-04-21T18:24:28.098718
82e29c40-2f95-40fb-a4d6-ffc0eccd97a9,CI,Santiago,Salvador Sanfuentes,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.675228,-33.451759,1739455739000,2025-04-21T18:24:28.098718
95fad842-4953-4f8c-a215-f144f16d47ad,CI,Estación Central,Arica,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,-70.690432,-33.459092,1745259109000,2025-04-21T18:24:28.098718
8c6fad9a-1134-4119-9dc2-d60ac30a3831,CI,Estación Central,Ruiz Tagle,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,-70.687947,-33.452576,1745257213000,2025-04-21T18:24:28.098718
ee9e8335-741c-47b5-9484-5c86f44dd568,CI,,Autopista Central,JAM,JAM_HEAVY_TRAFFIC,-70.660764,-33.445133,1745259265000,2025-04-21T18:24:28.098718
2de761d0-6695-4a44-8707-69d0f73c9c36,CI,Santiago,Av. Libertador Bernardo O'Higgins,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,-70.661591,-33.446146,1739793600000,2025-04-21T18:24:28.098718
1d9f7c89-117f-45c9-b8fb-34636d1af87b,CI,Santiago,Esperanza,HAZARD,HAZARD_ON_ROAD_POT_HOLE,-70.674651,-33.448157,1745259347000,2025-04-21T18:24:28.098718
58864a2c-af3d-43a2-b225-61c7a704228f,CI,Estación Central,Av. Libertador Bernardo O'Higgins,HAZARD,HAZARD_ON_ROAD_POT_HOLE,-70.6794,-33.450826,1745259559000,2025-04-21T18:24:28.098718
917880ae-def5-4d56-8893-3ed0f837fab0,CI,Santiago,Av. Libertador Bernardo O'Higgins,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,-70.663172,-33.446554,1739793600000,2025-04-21T18:24:28.098718
5491432f-69a4-4d66-9b4e-a7fcf779cfac,CI,Santiago,Av. Libertador Bernardo O'Higgins,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,-70.663972,-33.446756,1739793600000,2025-04-21T18:24:28.098718
74b634ec-2358-4d10-beff-9b44f2188b6f,CI,Santiago,Ejército Libertador,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,-70.66157,-33.44697,1745258550000,2025-04-21T18:24:28.098718
7df5a695-ff18-4a07-b362-8e482d8ddc92,CI,Estación Central,General Amengual,HAZARD,HAZARD_ON_ROAD_OBJECT,-70.696476,-33.458533,1745257402000,2025-04-21T18:24:28.098718
9087b384-8aa1-4eb7-aec3-6fdf3b45e26f,CI,Independencia,Av. Fermín Vivaceta,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,-70.662258,-33.423298,1745259669000,2025-04-21T18:24:28.098718
d8e303cc-a95e-4dbd-8ce5-ed26110078c5,CI,Santiago,Esperanza,JAM,JAM_STAND_STILL_TRAFFIC,-70.674806,-33.447514,1745258060000,2025-04-21T18:24:28.098718
d9d42791-5e78-4509-b591-207649a13471,CI,Providencia,Av. Costanera Andrés Bello,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,-70.630439,-33.434905,1745259582000,2025-04-21T18:24:31.779376
57ac0168-2e6e-4514-a5b9-f731c8822863,CI,Providencia,Calle del Arzobispo,HAZARD,HAZARD_ON_ROAD,-70.627128,-33.431148,1745258284000,2025-04-21T18:24:31.779376
4831d272-bdcb-41ef-9b5e-2923e7c57538,CI,Santiago,Av. Libertador Bernardo O'Higgins,POLICE,,-70.65252,-33.444097,1745259604000,2025-04-21T18:24:31.779376
678027aa-270b-4128-bb0b-ec38c519cb2a,CI,Santiago,Catedral,POLICE,,-70.650379,-33.437261,1745258796000,2025-04-21T18:24:31.779376
94b74195-00c7-423f-8d74-f1dc7b6599d1,CI,,Autopista Central,JAM,JAM_HEAVY_TRAFFIC,-70.659421,-33.449485,1745259631000,2025-04-21T18:24:31.779376
c1117f7c-d099-48d8-b278-545cfd2b9d9c,CI,Santiago,Av. Manuel Rodríguez,JAM,JAM_HEAVY_TRAFFIC,-70.659574,-33.441212,1745259140000,2025-04-21T18:24:31.779376
e94aa989-50df-48c6-94d2-06975d66cc8a,CI,Providencia,Puente del Arzobispo,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,-70.626225,-33.43171,1745256440000,2025-04-21T18:24:31.779376
8ac8a7cf-185c-42c8-9033-b7e741d778a0,CI,Independencia,Av. La Paz,POLICE,,-70.651645,-33.431609,1745258372000,2025-04-21T18:24:31.779376
7547ff9a-303a-415a-b932-f022e1a4cfd3,CI,Santiago,Morandé,POLICE,,-70.65333,-33.44229,1745259387000,2025-04-21T18:24:31.779376
712ab8c2-ed5d-4fff-a426-f12a3e182dc1,CI,Santiago,Morandé,POLICE,,-70.653653,-33.440078,1745258663000,2025-04-21T18:24:31.779376
e8bc2cf6-0f01-4b3a-9ecc-2c90a725bed2,CI,Santiago,Morandé,POLICE,,-70.653875,-33.438515,1745259283000,2025-04-21T18:24:31.779376
5e7ae77b-08b2-40dc-b9be-9f2f7c67da52,CI,Providencia,General Bustamante,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.632905,-33.437467,1743596471000,2025-04-21T18:24:31.779376
5aceda78-85df-4153-a982-c71d97b7a51c,CI,Providencia,Ramón Carnicer,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.634222,-33.437236,1742412954000,2025-04-21T18:24:31.779376
6e9a9202-dd22-4cb3-b840-c01d0477ee73,CI,Santiago,Morandé,POLICE,,-70.653797,-33.43902,1745258310000,2025-04-21T18:24:31.779376
4e21b4e8-e5ee-4fed-80d0-c80c220a2015,CI,Santiago,Av. Libertador Bernardo O'Higgins,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,-70.659047,-33.446154,1739793600000,2025-04-21T18:24:31.779376
33ae661e-fb11-4d44-adc1-5450e9190df2,CI,Independencia,Av. La Paz,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,-70.650811,-33.421822,1745259230000,2025-04-21T18:24:31.779376
f75b4bf0-1fa4-4acb-9d4e-6f8d00b5a2d4,CI,Santiago,Bandera,JAM,,-70.65262,-33.437573,1745259694000,2025-04-21T18:24:31.779376
0cbbd17f-e2c2-4cb7-bda5-fb73eae8dfc2,CI,,Autopista Central,JAM,JAM_HEAVY_TRAFFIC,-70.6599,-33.447878,1745259658000,2025-04-21T18:24:31.779376
4844365f-9bc3-452c-ad2f-198ffbd222cb,CI,Providencia,Av. Santa María,JAM,JAM_HEAVY_TRAFFIC,-70.627755,-33.432671,1745258900000,2025-04-21T18:24:31.779376
a0112297-8f0c-4200-986c-be12a85f30ef,CI,Santiago,Padre Felipe Gómez de Vidaurre,HAZARD,HAZARD_ON_ROAD,-70.656186,-33.448102,1745258509000,2025-04-21T18:24:31.779376
c1d8b062-a0a7-44fb-bbbb-b9f875ce0c0a,CI,Providencia,Bellavista,JAM,JAM_STAND_STILL_TRAFFIC,-70.627075,-33.430141,1745259460000,2025-04-21T18:24:31.779376
722c53bb-d38e-433d-bd7d-ef0cb7221d73,CI,Recoleta,Av. Dorsal,POLICE,,-70.630681,-33.399845,1745259316000,2025-04-21T18:24:31.779376
ecde1c35-dfe9-4e7d-a139-870f5999d8e3,CI,Santiago,Moneda,POLICE,POLICE_HIDING,-70.653023,-33.442177,1745255136000,2025-04-21T18:24:31.779376
dc9d2b2e-b456-448b-ad59-3fc2982f07aa,CI,Santiago,Av. Libertador Bernardo O'Higgins,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,-70.654709,-33.445074,1739793600000,2025-04-21T18:24:31.779376
ae5fb5ce-f460-474a-8219-ba38b64f1365,CI,,Salida 13 > La Concepción,JAM,JAM_HEAVY_TRAFFIC,-70.620179,-33.422719,1745259281000,2025-04-21T18:24:31.779376
9d7e4a32-791d-46e3-82e1-06c188516ea3,CI,Providencia,Av. Rancagua,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,-70.627926,-33.440461,1745259213000,2025-04-21T18:24:31.779376
a81c7f7d-dbce-4183-bbc5-649e1ee9337d,CI,Santiago,Av. Cardenal José María Caro,JAM,JAM_HEAVY_TRAFFIC,-70.648267,-33.433422,1745259472000,2025-04-21T18:24:31.779376
9917e68d-a8bf-4659-b8ca-0bc8500bec7c,CI,Santiago,Av. Libertador Bernardo O'Higgins,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,-70.657977,-33.445903,1739793600000,2025-04-21T18:24:31.779376
fe6848ac-712a-4d7a-9a81-005315c5d209,CI,Recoleta,Santa Filomena,POLICE,,-70.646532,-33.429715,1745259339000,2025-04-21T18:24:31.779376
5d66b537-99cc-4007-a8a1-a2af5cafbacc,CI,Recoleta,Av. Recoleta,POLICE,,-70.642748,-33.397419,1745258575000,2025-04-21T18:24:31.779376
fbc084d9-b805-411e-bc3e-ada295d6722e,CI,Santiago,Av. Libertador Bernardo O'Higgins,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,-70.653556,-33.444777,1739793600000,2025-04-21T18:24:31.779376
01621f3c-ec87-4965-8307-09025a8d0957,CI,Santiago,Av. Libertador Bernardo O'Higgins,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,-70.659491,-33.446253,1739793600000,2025-04-21T18:24:31.779376
5612faa1-503e-4181-8ef9-e232cc813cd6,CI,Recoleta,Av. Recoleta,POLICE,,-70.642816,-33.398899,1745258563000,2025-04-21T18:24:31.779376
ac98182b-da28-4ef2-9f37-047c47df5382,CI,Santiago,Av. Libertador Bernardo O'Higgins,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,-70.653433,-33.444747,1739793600000,2025-04-21T18:24:31.779376
427de226-3de7-4f09-ad81-40118c772666,CI,Providencia,Av. Rancagua,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,-70.627093,-33.440297,1745259225000,2025-04-21T18:24:31.779376
7b616b40-0ebc-4c5e-a368-60695bfb447c,CI,Providencia,Av. Vicuña Mackenna,JAM,,-70.633668,-33.442248,1745259848000,2025-04-21T18:24:31.779376
4e2a680d-ed4b-4577-a84d-079195fd8ac3,CI,Recoleta,Bellavista,JAM,JAM_STAND_STILL_TRAFFIC,-70.63815,-33.434727,1745257815000,2025-04-21T18:24:31.779376
c766d53d-cf3b-43fd-93c4-a7024883a1b7,CI,Recoleta,Av. Recoleta,POLICE,,-70.642638,-33.394333,1745259670000,2025-04-21T18:24:31.779376
cd5983ee-c27b-4bb9-bac0-5fee13ce7868,CI,Providencia,Av. Rancagua,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,-70.626636,-33.440204,1745259539000,2025-04-21T18:24:31.779376
0a21d8ee-babd-4cb7-8779-e2930ed19d8f,CI,Recoleta,Av. El Salto,JAM,JAM_STAND_STILL_TRAFFIC,-70.634389,-33.407331,1745258131000,2025-04-21T18:24:31.779376
45c23a18-5128-4b2a-823c-90d0aafdf1bf,CI,Santiago,Av. San Pablo,JAM,,-70.655202,-33.434374,1745259626000,2025-04-21T18:24:31.779376
5e3ad93b-35bd-4eb4-8127-e80739b8bc15,CI,Santiago,Av. Libertador Bernardo O'Higgins,POLICE,,-70.652395,-33.444073,1745259855000,2025-04-21T18:24:31.779376
dd990759-5ada-4d65-83fd-9318e296a4ff,CI,Santiago,,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.634416,-33.436674,1732648783000,2025-04-21T18:24:31.779376
d240c5b3-1b87-4292-a452-85e94d7fd290,CI,Providencia,Av. Salvador,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,-70.62616,-33.434739,1745255310000,2025-04-21T18:24:31.779376
be21f5bb-bd0b-4c5c-a13c-17b526dc0867,CI,Independencia,Av. Independencia,CHIT_CHAT,,-70.655546,-33.421208,1745258905000,2025-04-21T18:24:31.779376
b3074ad2-10d6-434b-8c03-8cb9849c6848,CI,Santiago,Morandé,CHIT_CHAT,,-70.653402,-33.441811,1745259565000,2025-04-21T18:24:31.779376
00d7dd01-0731-4465-a12f-a1949d0ff25d,CI,Santiago,Av. Libertador Bernardo O'Higgins,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,-70.655981,-33.445406,1739793600000,2025-04-21T18:24:31.779376
e153ac2c-89fd-4dcc-b101-67deadc2907e,CI,Santiago,Av. Libertador Bernardo O'Higgins,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,-70.656615,-33.445563,1739793600000,2025-04-21T18:24:31.779376
d9d42791-5e78-4509-b591-207649a13471,CI,Providencia,Av. Costanera Andrés Bello,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,-70.630439,-33.434905,1745259582000,2025-04-21T18:24:34.953259
a81c7f7d-dbce-4183-bbc5-649e1ee9337d,CI,Santiago,Av. Cardenal José María Caro,JAM,JAM_HEAVY_TRAFFIC,-70.648267,-33.433422,1745259472000,2025-04-21T18:24:34.953259
678027aa-270b-4128-bb0b-ec38c519cb2a,CI,Santiago,Catedral,POLICE,,-70.650379,-33.437261,1745258796000,2025-04-21T18:24:34.953259
fe6848ac-712a-4d7a-9a81-005315c5d209,CI,Recoleta,Santa Filomena,POLICE,,-70.646532,-33.429715,1745259339000,2025-04-21T18:24:34.953259
8ac8a7cf-185c-42c8-9033-b7e741d778a0,CI,Independencia,Av. La Paz,POLICE,,-70.651645,-33.431609,1745258372000,2025-04-21T18:24:34.953259
e8bc2cf6-0f01-4b3a-9ecc-2c90a725bed2,CI,Santiago,Morandé,POLICE,,-70.653875,-33.438515,1745259283000,2025-04-21T18:24:34.953259
5e7ae77b-08b2-40dc-b9be-9f2f7c67da52,CI,Providencia,General Bustamante,ROAD_CLOSED,ROAD_CLOSED_EVENT,-70.632905,-33.437467,1743596471000,2025-04-21T18:24:34.953259
