uuid,severity,country,length,speed,city,street,type,line.0.x,line.0.y,pubMillis,fecha_subida
1156316964,5,CI,245,0,La Cisterna,Ernesto Riquelme,NONE,-70.664086,-33.546811,1745257639853,2025-04-21T18:24:40.805994
1155604592,5,CI,462,3.158333333333333,San Bernardo,Barros Arana,NONE,-70.700915,-33.600226,1745257476766,2025-04-21T18:24:40.805994
1164536572,5,CI,175,1.1333333333333333,La Cisterna,Nueva Poniente,NONE,-70.653439,-33.546295,1745259617550,2025-04-21T18:24:40.805994
1163574028,5,CI,390,2.886111111111111,San Bernardo,12 de Febrero,NONE,-70.701949,-33.58751,1745259367931,2025-04-21T18:24:40.805994
214837654,5,CI,125,0,La Cisterna,Ernesto Riquelme,NONE,-70.667899,-33.545833,1744790401310,2025-04-21T18:24:40.805994
1165540194,5,CI,482,3.783333333333333,La Cisterna,Av. Américo Vespucio,NONE,-70.67498,-33.533929,1745259865737,2025-04-21T18:24:40.805994
1162511894,5,CI,998,5.366666666666666,Lo Espejo,Av. Lo Espejo,NONE,-70.688977,-33.537785,1745259117406,2025-04-21T18:24:40.805994
1153444702,5,CI,385,1.2166666666666666,San Bernardo,Camino La Vara Poniente,NONE,-70.71608,-33.567362,1745256990714,2025-04-21T18:24:40.805994
1165579302,5,CI,280,1.6972222222222222,San Bernardo,Paradero de Buses,NONE,-70.714804,-33.591252,1745259868118,2025-04-21T18:24:40.805994
1136013012,5,CI,651,1.2416666666666667,San Bernardo,San José,NONE,-70.70801,-33.595922,1745253505784,2025-04-21T18:24:40.805994
1164864522,5,CI,157,1.2583333333333333,Lo Espejo,9 de Enero,NONE,-70.691993,-33.529288,1745259700469,2025-04-21T18:24:40.805994
1164887114,5,CI,532,3.338888888888889,El Bosque,Gran Avenida José Miguel Carrera,NONE,-70.674078,-33.553127,1745259699807,2025-04-21T18:24:40.805994
624502876,5,CI,149,0,La Cisterna,Av. Ossa,NONE,-70.663019,-33.539187,1744954752087,2025-04-21T18:24:40.805994
1164201034,5,CI,983,3.9722222222222223,El Bosque,Gran Avenida José Miguel Carrera,NONE,-70.670114,-33.54786,1745259534269,2025-04-21T18:24:40.805994
1165250330,5,CI,170,1.1055555555555556,San Bernardo,Av. Jorge Alessandri Rodríguez,NONE,-70.702036,-33.551873,1745259784787,2025-04-21T18:24:40.805994
1164181642,5,CI,202,1.4694444444444446,San Bernardo,Barros Arana,NONE,-70.699026,-33.594837,1745259534216,2025-04-21T18:24:40.805994
1164872926,5,CI,335,2.783333333333333,La Cisterna,Av. Goycolea,NONE,-70.667009,-33.539551,1745259701554,2025-04-21T18:24:40.805994
1164234902,5,CI,39,0,San Bernardo,La Jardinera,NONE,-70.670255,-33.59591,1745259534558,2025-04-21T18:24:40.805994
1161441038,5,CI,176,0.7305555555555555,El Bosque,Av. Sur,NONE,-70.671705,-33.552864,1745258867619,2025-04-21T18:24:40.805994
1165525710,5,CI,627,5.1305555555555555,San Bernardo,Av. La Divisa,NONE,-70.697057,-33.543625,1745259866761,2025-04-21T18:24:40.805994
1163214690,5,CI,188,1.086111111111111,San Bernardo,Victoria,NONE,-70.703817,-33.596564,1745259287020,2025-04-21T18:24:40.805994
624494848,5,CI,149,0,La Cisterna,Av. Ossa,NONE,-70.664578,-33.538877,1744954751523,2025-04-21T18:24:40.805994
1156679880,5,CI,747,3.9138888888888888,San Bernardo,Maipú,NONE,-70.709411,-33.595699,1745257720747,2025-04-21T18:24:40.805994
1157062730,5,CI,830,4.080555555555556,San Bernardo,Freire,NONE,-70.705621,-33.597539,1745257802642,2025-04-21T18:24:40.805994
1127675848,5,CI,331,1.5833333333333333,La Cisterna,Av. Goycolea,NONE,-70.661409,-33.540832,1745251972311,2025-04-21T18:24:40.805994
1165230852,5,CI,524,3.236111111111111,Colina,Aconcagua,NONE,-70.678668,-33.199213,1745259783648,2025-04-21T18:24:43.394099
1163864284,5,CI,755,4.466666666666667,Colina,Germán Yávar Pizarro,NONE,-70.708869,-33.270915,1745259450142,2025-04-21T18:24:43.394099
1165246914,5,CI,434,2.591666666666667,Colina,La Inmaculada Concepción,NONE,-70.682451,-33.203952,1745259784749,2025-04-21T18:24:43.394099
1309676438,5,CI,663,2.4916666666666667,Quilicura,Av. Presidente Eduardo Frei Montalva,NONE,-70.721038,-33.318882,1745231940467,2025-04-21T18:24:43.394099
1165261858,5,CI,1800,9.072222222222223,Colina,General San Martín,NONE,-70.710865,-33.317205,1745259783840,2025-04-21T18:24:43.394099
1163160812,5,CI,789,3.3333333333333335,Colina,La Inmaculada Concepción,NONE,-70.674144,-33.204627,1745259284216,2025-04-21T18:24:43.394099
1163505472,5,CI,284,0.6027777777777777,Colina,General San Martín,NONE,-70.677736,-33.206753,1745259367567,2025-04-21T18:24:43.394099
1164212062,5,CI,806,5.013888888888889,Colina,Camino San José,NONE,-70.703468,-33.248407,1745259535014,2025-04-21T18:24:43.394099
1074367240,5,CI,55,0,Renca,Vicuña Mackenna,NONE,-70.745639,-33.406205,1737644649234,2025-04-21T18:24:46.959313
1641266002,5,CI,92,0,Pudahuel,Depósito Express Pudahuel,NONE,-70.789916,-33.442797,1741987226230,2025-04-21T18:24:46.959313
774072992,5,CI,162,0,Pudahuel,Salida a Vespucio Norte Express > La Florida / 5 Sur / Maipú,NONE,-70.777797,-33.447429,1744904380950,2025-04-21T18:24:46.959313
1640844874,5,CI,148,0,Pudahuel,Av. San Pablo,NONE,-70.784164,-33.443728,1740597189290,2025-04-21T18:24:46.959313
775403814,5,CI,129,0,Pudahuel,Puerto Madero,NONE,-70.781418,-33.450795,1744904623334,2025-04-21T18:24:46.959313
1165250406,5,CI,346,2.202777777777778,Pudahuel,Acceso Av. Armando Cortínez > Aeropuerto,NONE,-70.789458,-33.416683,1745259784914,2025-04-21T18:24:46.959313
1306060224,5,CI,1217,2.8777777777777778,Pudahuel,Av. Américo Vespucio,NONE,-70.779268,-33.446571,1745230547848,2025-04-21T18:24:46.959313
1163891268,5,CI,619,0,Pudahuel,Av. Américo Vespucio,NONE,-70.783429,-33.416186,1745259450245,2025-04-21T18:24:46.959313
1159886014,5,CI,278,1.2527777777777778,Cerro Navia,Huelén,NONE,-70.739628,-33.425282,1745258456739,2025-04-21T18:24:46.959313
114883910,5,CI,10,0,Pudahuel,Depósito Express Pudahuel,NONE,-70.790036,-33.44138,1743491997739,2025-04-21T18:24:46.959313
1248208838,5,CI,10,0,Pudahuel,Depósito Express Pudahuel,NONE,-70.790116,-33.44144,1741798460399,2025-04-21T18:24:46.959313
1135152264,5,CI,598,1.6916666666666667,Pudahuel,Av. Américo Vespucio,SMALL,-70.783756,-33.437343,1745253337188,2025-04-21T18:24:46.959313
1160779668,5,CI,263,1.8666666666666667,Quilicura,Ruta G-16,NONE,-70.750398,-33.375608,1745258702184,2025-04-21T18:24:46.959313
775455248,5,CI,149,0,Pudahuel,Puerto Madero,NONE,-70.783012,-33.450674,1744904622452,2025-04-21T18:24:46.959313
774944026,5,CI,101,0,Pudahuel,Puerto Madero,NONE,-70.777215,-33.44786,1744904541564,2025-04-21T18:24:46.959313
1112425060,5,CI,3488,8.427777777777777,Pudahuel,Ruta 68,SMALL,-70.851273,-33.444015,1745249319222,2025-04-21T18:24:46.959313
1165555402,5,CI,474,1.9416666666666667,Lampa,Irene Frei,NONE,-70.856132,-33.309099,1745259866564,2025-04-21T18:24:46.959313
1159657512,5,CI,55,0,Renca,Vicuña Mackenna,NONE,-70.74555,-33.405715,1742885329271,2025-04-21T18:24:46.959313
775455246,5,CI,96,0,Pudahuel,Puerto Madero,NONE,-70.783012,-33.450674,1744904622452,2025-04-21T18:24:46.959313
1316610756,5,CI,119,0,Pudahuel,Av. San Pablo,NONE,-70.789916,-33.442797,1744098950537,2025-04-21T18:24:46.959313
1205082474,5,CI,68,0,Pudahuel,Depósito Express Pudahuel,NONE,-70.790182,-33.442051,1744166299983,2025-04-21T18:24:46.959313
1115673280,5,CI,325,1.35,Pudahuel,Salida a Vespucio Norte Express > La Florida / 5 Sur / Maipú,NONE,-70.781811,-33.445318,1745249884521,2025-04-21T18:24:46.959313
1161842306,5,CI,569,2.7083333333333335,Lampa,Barros Luco,NONE,-70.868781,-33.288507,1745258952322,2025-04-21T18:24:46.959313
1640814734,5,CI,119,0,Pudahuel,Av. San Pablo,NONE,-70.788678,-33.443053,1743231466820,2025-04-21T18:24:46.959313
1164261792,5,CI,49,0,Pudahuel,Paso Superior Enea,NONE,-70.788409,-33.422058,1745259536138,2025-04-21T18:24:46.959313
1164169512,5,CI,737,0,Pudahuel,Av. Américo Vespucio,NONE,-70.782969,-33.421396,1745259534057,2025-04-21T18:24:46.959313
1165590070,5,CI,406,3.313888888888889,Quilicura,Av. General San Martín,NONE,-70.737927,-33.366717,1745259866000,2025-04-21T18:24:46.959313
1205036828,5,CI,41,0,Renca,Olimpo,NONE,-70.744097,-33.406021,1744166299387,2025-04-21T18:24:46.959313
1163868166,5,CI,120,0,Pudahuel,Av. Américo Vespucio,NONE,-70.78326,-33.415127,1745259450445,2025-04-21T18:24:46.959313
775497958,5,CI,149,0,Pudahuel,Puerto Madero,NONE,-70.781418,-33.450795,1744904623045,2025-04-21T18:24:46.959313
1316622360,5,CI,427,0,Pudahuel,Av. San Pablo,NONE,-70.788678,-33.443053,1744098950920,2025-04-21T18:24:46.959313
1155596930,5,CI,353,1.6027777777777779,Quilicura,Av. General San Martín,NONE,-70.736943,-33.363163,1745257477704,2025-04-21T18:24:46.959313
1164910858,5,CI,2080,10.48611111111111,Pudahuel,Ruta G-182 / Camino El Noviciado,NONE,-70.819504,-33.384413,1745259702639,2025-04-21T18:24:46.959313
1164872584,5,CI,462,3.816666666666667,Quilicura,San Luis,NONE,-70.737927,-33.366717,1745259700141,2025-04-21T18:24:46.959313
1317246314,5,CI,125,0,Pudahuel,Acceso Autopista Américo Vespucio > Ruta 68 / Las Condes,NONE,-70.773923,-33.450178,1744099245148,2025-04-21T18:24:46.959313
1164212494,5,CI,929,4.388888888888889,Batuco,Lo Fontecilla,NONE,-70.838125,-33.235619,1745259536230,2025-04-21T18:24:46.959313
1160021326,5,CI,53,0,Pudahuel,Depósito Express Pudahuel,NONE,-70.789626,-33.441051,1742885459215,2025-04-21T18:24:46.959313
1812367980,5,CI,148,0,Pudahuel,Av. San Pablo,NONE,-70.782577,-33.443804,1744442647688,2025-04-21T18:24:46.959313
16089990,5,CI,65,0,Pudahuel,Salida Depósito Express Pudahuel,NONE,-70.790242,-33.443219,1743567282221,2025-04-21T18:24:46.959313
1164243344,5,CI,522,0,Pudahuel,Av. Américo Vespucio,NONE,-70.788679,-33.422438,1745259536190,2025-04-21T18:24:46.959313
1100164708,5,CI,517,2.161111111111111,Lampa,Barros Luco,NONE,-70.874417,-33.279933,1745247076507,2025-04-21T18:24:46.959313
1159434092,5,CI,53,0,Pudahuel,Depósito Express Pudahuel,NONE,-70.790036,-33.44138,1742885264123,2025-04-21T18:24:46.959313
1640775094,5,CI,427,0,Pudahuel,Av. San Pablo,NONE,-70.784164,-33.443728,1740597187722,2025-04-21T18:24:46.959313
775336778,5,CI,96,0,Pudahuel,Puerto Madero,NONE,-70.784036,-33.450615,1744904623047,2025-04-21T18:24:46.959313
1205048878,5,CI,68,0,Pudahuel,Depósito Express Pudahuel,NONE,-70.790116,-33.44144,1744166300304,2025-04-21T18:24:46.959313
16051978,5,CI,92,0,Pudahuel,Depósito Express Pudahuel,NONE,-70.790182,-33.442051,1743567282357,2025-04-21T18:24:46.959313
1161842306,5,CI,569,2.7083333333333335,Lampa,Barros Luco,NONE,-70.868781,-33.288507,1745258952322,2025-04-21T18:24:49.575533
1163864284,5,CI,755,4.466666666666667,Colina,Germán Yávar Pizarro,NONE,-70.708869,-33.270915,1745259450142,2025-04-21T18:24:49.575533
1100164708,5,CI,517,2.161111111111111,Lampa,Barros Luco,NONE,-70.874417,-33.279933,1745247076507,2025-04-21T18:24:49.575533
1164857318,5,CI,508,1.8472222222222223,Quilapilún,,NONE,-70.761403,-33.100944,1745259702171,2025-04-21T18:24:49.575533
1164212494,5,CI,929,4.388888888888889,Batuco,Lo Fontecilla,NONE,-70.838125,-33.235619,1745259536230,2025-04-21T18:24:49.575533
1164212062,5,CI,806,5.013888888888889,Colina,Camino San José,NONE,-70.703468,-33.248407,1745259535014,2025-04-21T18:24:49.575533
1163910404,5,CI,1293,2.8666666666666667,Polpaico,Ruta G-132 / Camino A Polpaico,SMALL,-70.873689,-33.149194,1745259451819,2025-04-21T18:24:49.575533
1165529290,5,CI,256,1.5027777777777778,Buin,Av. José de San Martín,NONE,-70.735597,-33.734478,1745259867287,2025-04-21T18:24:52.328275
1163558864,5,CI,750,1.9472222222222222,Buin,Presidente Federico Errázuriz,NONE,-70.739187,-33.728418,1745259368166,2025-04-21T18:24:52.328275
1165578724,5,CI,181,1.4972222222222222,Buin,Av. Estadio,NONE,-70.733626,-33.732409,1745259866072,2025-04-21T18:24:52.328275
1165201436,5,CI,750,4.3694444444444445,Maipo,Clemente Díaz,NONE,-70.783296,-33.733931,1745259785754,2025-04-21T18:24:52.328275
1165567382,5,CI,255,1.3888888888888888,Buin,Aníbal Pinto,NONE,-70.739006,-33.735261,1745259867554,2025-04-21T18:24:52.328275
1089715036,5,CI,994,4.35,Buin,Av. José Manuel Balmaceda,NONE,-70.74618,-33.732075,1745245001849,2025-04-21T18:24:52.328275
1165529290,5,CI,256,1.5027777777777778,Buin,Av. José de San Martín,NONE,-70.735597,-33.734478,1745259867287,2025-04-21T18:24:54.914693
1165227472,5,CI,476,3.725,Paine,Av. General Baquedano,NONE,-70.743396,-33.818097,1745259784214,2025-04-21T18:24:54.914693
1165575150,5,CI,480,3.9805555555555556,Paine,Av. General Baquedano,NONE,-70.743048,-33.813811,1745259866490,2025-04-21T18:24:54.914693
1163558864,5,CI,750,1.9472222222222222,Buin,Presidente Federico Errázuriz,NONE,-70.739187,-33.728418,1745259368166,2025-04-21T18:24:54.914693
1149793842,5,CI,175,1.175,Hospital,Caletera Oriente Ruta 5 Sur,NONE,-70.734097,-33.896218,1745256171448,2025-04-21T18:24:54.914693
1165578724,5,CI,181,1.4972222222222222,Buin,Av. Estadio,NONE,-70.733626,-33.732409,1745259866072,2025-04-21T18:24:54.914693
1089715036,5,CI,994,4.35,Buin,Av. José Manuel Balmaceda,NONE,-70.74618,-33.732075,1745245001849,2025-04-21T18:24:54.914693
1165201436,5,CI,750,4.3694444444444445,Maipo,Clemente Díaz,NONE,-70.783296,-33.733931,1745259785754,2025-04-21T18:24:54.914693
1165567382,5,CI,255,1.3888888888888888,Buin,Aníbal Pinto,NONE,-70.739006,-33.735261,1745259867554,2025-04-21T18:24:54.914693
1119854334,5,CI,683,3.6277777777777778,San Bernardo,Bulnes,NONE,-70.700391,-33.590867,1745250604142,2025-04-21T18:24:57.582440
1155604592,5,CI,462,3.158333333333333,San Bernardo,Barros Arana,NONE,-70.700915,-33.600226,1745257476766,2025-04-21T18:24:57.582440
1136013012,5,CI,651,1.2416666666666667,San Bernardo,San José,NONE,-70.70801,-33.595922,1745253505784,2025-04-21T18:24:57.582440
1158456206,5,CI,640,2.4055555555555554,San Bernardo,Arturo Prat,NONE,-70.709308,-33.591744,1745258132800,2025-04-21T18:24:57.582440
1164234902,5,CI,39,0,San Bernardo,La Jardinera,NONE,-70.670255,-33.59591,1745259534558,2025-04-21T18:24:57.582440
1163214690,5,CI,188,1.086111111111111,San Bernardo,Victoria,NONE,-70.703817,-33.596564,1745259287020,2025-04-21T18:24:57.582440
1163852754,5,CI,520,2.513888888888889,San Bernardo,Covadonga,NONE,-70.701909,-33.595199,1745259450501,2025-04-21T18:24:57.582440
1157062730,5,CI,830,4.080555555555556,San Bernardo,Freire,NONE,-70.705621,-33.597539,1745257802642,2025-04-21T18:24:57.582440
1164181642,5,CI,202,1.4694444444444446,San Bernardo,Barros Arana,NONE,-70.699026,-33.594837,1745259534216,2025-04-21T18:24:57.582440
1165579302,5,CI,280,1.6972222222222222,San Bernardo,Paradero de Buses,NONE,-70.714804,-33.591252,1745259868118,2025-04-21T18:24:57.582440
1164887390,5,CI,590,4.433333333333334,Puente Alto,Av. Gabriela Poniente,NONE,-70.586177,-33.579832,1745259700832,2025-04-21T18:25:00.187681
1165559064,5,CI,291,2.0972222222222223,Puente Alto,Sergio Roubillard González,NONE,-70.579067,-33.609725,1745259866182,2025-04-21T18:25:00.187681
1163864218,5,CI,720,4.344444444444444,Puente Alto,Balmaceda,NONE,-70.574791,-33.610628,1745259449831,2025-04-21T18:25:00.187681
1161846310,5,CI,935,3.175,Puente Alto,Santo Domingo,NONE,-70.578616,-33.604161,1745258952097,2025-04-21T18:25:00.187681
1138202510,5,CI,234,1.1777777777777778,Puente Alto,Av. Ejército Libertador,NONE,-70.597219,-33.583521,1745253913635,2025-04-21T18:25:00.187681
1163852772,5,CI,901,2.4138888888888888,Puente Alto,Santo Domingo,NONE,-70.577142,-33.614106,1745259450561,2025-04-21T18:25:00.187681
1164529364,5,CI,254,1.0361111111111112,Puente Alto,José Luis Coo,NONE,-70.573202,-33.608894,1745259617185,2025-04-21T18:25:00.187681
1162855794,5,CI,308,1.6416666666666666,Puente Alto,Av. Gabriela Poniente,NONE,-70.585246,-33.579759,1745259203155,2025-04-21T18:25:00.187681
1162209768,5,CI,866,3.827777777777778,Puente Alto,Av. Concha y Toro,NONE,-70.576608,-33.606099,1745259035112,2025-04-21T18:25:00.187681
1143496678,5,CI,270,1.925,Puente Alto,Av. Eyzaguirre,NONE,-70.572468,-33.612423,1745254883204,2025-04-21T18:25:00.187681
1165567190,5,CI,422,2.8305555555555557,Puente Alto,Av. Eyzaguirre,NONE,-70.579909,-33.61272,1745259866834,2025-04-21T18:25:00.187681
1161835456,5,CI,165,1.238888888888889,La Florida,Los Quillayes,NONE,-70.586518,-33.565005,1745258955779,2025-04-21T18:25:03.473467
1330643540,5,CI,42,0,Peñalolén,Av. Los Presidentes,NONE,-70.577385,-33.480361,1745238346305,2025-04-21T18:25:03.473467
155848206,5,CI,42,0,Peñalolén,Av. Los Presidentes,NONE,-70.57696,-33.480497,1742413906850,2025-04-21T18:25:03.473467
1165548220,5,CI,884,5.991666666666666,Macul,Av. Departamental,NONE,-70.592562,-33.509565,1745259866139,2025-04-21T18:25:03.473467
1163195600,5,CI,354,2.111111111111111,La Florida,Central Oriente,NONE,-70.579094,-33.548307,1745259287219,2025-04-21T18:25:03.473467
1163864218,5,CI,720,4.344444444444444,Puente Alto,Balmaceda,NONE,-70.574791,-33.610628,1745259449831,2025-04-21T18:25:03.473467
1330575816,5,CI,81,0,Peñalolén,Av. Los Presidentes,NONE,-70.576461,-33.480651,1745238347736,2025-04-21T18:25:03.473467
1327211856,5,CI,62,0,Peñalolén,Av. Los Presidentes,NONE,-70.578046,-33.48041,1745237415465,2025-04-21T18:25:03.473467
1143496678,5,CI,270,1.925,Puente Alto,Av. Eyzaguirre,NONE,-70.572468,-33.612423,1745254883204,2025-04-21T18:25:03.473467
1330628702,5,CI,49,0,Peñalolén,Av. Los Presidentes,NONE,-70.57696,-33.480497,1745238347026,2025-04-21T18:25:03.473467
1134335816,5,CI,92,0,La Florida,Santa Amalia,NONE,-70.580354,-33.543559,1745253178669,2025-04-21T18:25:03.473467
229123902,5,CI,81,0,Peñalolén,Av. Los Presidentes,NONE,-70.57564,-33.480904,1744799145847,2025-04-21T18:25:03.473467
1327521976,5,CI,149,0,Peñalolén,Av. Los Presidentes,NONE,-70.57564,-33.480904,1745237491271,2025-04-21T18:25:03.473467
1138202510,5,CI,234,1.1777777777777778,Puente Alto,Av. Ejército Libertador,NONE,-70.597219,-33.583521,1745253913635,2025-04-21T18:25:03.473467
1316747104,5,CI,149,0,Peñalolén,Av. Los Presidentes,NONE,-70.574127,-33.481355,1744099015374,2025-04-21T18:25:03.473467
1157731424,5,CI,302,1.4083333333333334,La Florida,Gerónimo de Alderete,NONE,-70.599906,-33.528508,1745257965748,2025-04-21T18:25:03.473467
1165559064,5,CI,291,2.0972222222222223,Puente Alto,Sergio Roubillard González,NONE,-70.579067,-33.609725,1745259866182,2025-04-21T18:25:03.473467
1164890956,5,CI,352,2.452777777777778,Peñalolén,Av. Los Presidentes,NONE,-70.546019,-33.490007,1745259700091,2025-04-21T18:25:03.473467
1165551386,5,CI,267,1.5444444444444445,La Florida,Av. Nueva 1,NONE,-70.594173,-33.512093,1745259865667,2025-04-21T18:25:03.473467
1323444934,5,CI,58,0,Peñalolén,Av. Los Presidentes,NONE,-70.57854,-33.480716,1745236340591,2025-04-21T18:25:03.473467
1161846310,5,CI,935,3.175,Puente Alto,Santo Domingo,NONE,-70.578616,-33.604161,1745258952097,2025-04-21T18:25:03.473467
1164516482,5,CI,370,2.547222222222222,Peñalolén,Av. Departamental,NONE,-70.586045,-33.510025,1745259616030,2025-04-21T18:25:03.473467
1162209768,5,CI,866,3.827777777777778,Puente Alto,Av. Concha y Toro,NONE,-70.576608,-33.606099,1745259035112,2025-04-21T18:25:03.473467
1164864448,5,CI,718,2.6777777777777776,La Florida,Camino del Monte,NONE,-70.530576,-33.515971,1745259700079,2025-04-21T18:25:03.473467
1165567190,5,CI,422,2.8305555555555557,Puente Alto,Av. Eyzaguirre,NONE,-70.579909,-33.61272,1745259866834,2025-04-21T18:25:03.473467
1164887390,5,CI,590,4.433333333333334,Puente Alto,Av. Gabriela Poniente,NONE,-70.586177,-33.579832,1745259700832,2025-04-21T18:25:03.473467
1163879528,5,CI,563,4.341666666666667,La Florida,Av. Departamental,NONE,-70.59571,-33.509572,1745259449780,2025-04-21T18:25:03.473467
155906546,5,CI,49,0,Peñalolén,Av. Los Presidentes,NONE,-70.576461,-33.480651,1742413907800,2025-04-21T18:25:03.473467
1163852772,5,CI,901,2.4138888888888888,Puente Alto,Santo Domingo,NONE,-70.577142,-33.614106,1745259450561,2025-04-21T18:25:03.473467
1164529364,5,CI,254,1.0361111111111112,Puente Alto,José Luis Coo,NONE,-70.573202,-33.608894,1745259617185,2025-04-21T18:25:03.473467
1162855794,5,CI,308,1.6416666666666666,Puente Alto,Av. Gabriela Poniente,NONE,-70.585246,-33.579759,1745259203155,2025-04-21T18:25:03.473467
1164869264,5,CI,235,1.1833333333333333,La Florida,Av. La Florida lateral,NONE,-70.568852,-33.545634,1745259701334,2025-04-21T18:25:03.473467
1157751040,5,CI,1105,5.8277777777777775,Melipilla,Av. Vicuña Mackenna,NONE,-71.196484,-33.681411,1745257965753,2025-04-21T18:25:06.922901
1158456206,5,CI,640,2.4055555555555554,San Bernardo,Arturo Prat,NONE,-70.709308,-33.591744,1745258132800,2025-04-21T18:25:06.922901
1164559084,5,CI,541,4.2,Maipú,Los Yacimientos,NONE,-70.73707,-33.529223,1745259617337,2025-04-21T18:25:06.922901
1164529516,5,CI,1446,6.197222222222222,San Bernardo,Av. Las Acacias,NONE,-70.730476,-33.551642,1745259618377,2025-04-21T18:25:06.922901
1158096002,5,CI,935,3.2055555555555557,Maipú,Av. Pajaritos,NONE,-70.757415,-33.507824,1745258046831,2025-04-21T18:25:06.922901
192099962,5,CI,57,0,"Malloco, Peñaflor",Los Olmos,NONE,-70.875809,-33.616829,1744776796912,2025-04-21T18:25:06.922901
1163558864,5,CI,750,1.9472222222222222,Buin,Presidente Federico Errázuriz,NONE,-70.739187,-33.728418,1745259368166,2025-04-21T18:25:06.922901
1159201938,5,CI,790,3.888888888888889,Melipilla,Fuenzalida,NONE,-71.211226,-33.687548,1745258295274,2025-04-21T18:25:06.922901
1163852754,5,CI,520,2.513888888888889,San Bernardo,Covadonga,NONE,-70.701909,-33.595199,1745259450501,2025-04-21T18:25:06.922901
131901136,5,CI,43,0,"Malloco, Peñaflor",Los Aromos,NONE,-70.875938,-33.614047,1744739230513,2025-04-21T18:25:06.922901
1165215740,5,CI,926,3.838888888888889,Maipú,Rinconada,NONE,-70.76571,-33.509568,1745259783703,2025-04-21T18:25:06.922901
1155604592,5,CI,462,3.158333333333333,San Bernardo,Barros Arana,NONE,-70.700915,-33.600226,1745257476766,2025-04-21T18:25:06.922901
1282821858,5,CI,196,0,Padre Hurtado,Av. Santa Leonor,NONE,-70.807189,-33.562795,1740564351709,2025-04-21T18:25:06.922901
1165219686,5,CI,662,4.747222222222222,Maipú,Chañarcillo,NONE,-70.736192,-33.525267,1745259784412,2025-04-21T18:25:06.922901
121738196,5,CI,286,0,Padre Hurtado,Av. Santa Leonor,NONE,-70.809294,-33.560919,1733824574690,2025-04-21T18:25:06.922901
550804034,5,CI,22,0,"Malloco, Peñaflor",Las Acacias,NONE,-70.875525,-33.618066,1744815395966,2025-04-21T18:25:06.922901
1165563118,5,CI,228,1.0361111111111112,Padre Hurtado,Las Compuertas,NONE,-70.835229,-33.567785,1745259866569,2025-04-21T18:25:06.922901
1165575150,5,CI,480,3.9805555555555556,Paine,Av. General Baquedano,NONE,-70.743048,-33.813811,1745259866490,2025-04-21T18:25:06.922901
131877696,5,CI,49,0,"Malloco, Peñaflor",Los Aromos,NONE,-70.876384,-33.615636,1744739230606,2025-04-21T18:25:06.922901
1165578724,5,CI,181,1.4972222222222222,Buin,Av. Estadio,NONE,-70.733626,-33.732409,1745259866072,2025-04-21T18:25:06.922901
1153444702,5,CI,385,1.2166666666666666,San Bernardo,Camino La Vara Poniente,NONE,-70.71608,-33.567362,1745256990714,2025-04-21T18:25:06.922901
131877698,5,CI,44,0,"Malloco, Peñaflor",Los Aromos,NONE,-70.876155,-33.614812,1744739230608,2025-04-21T18:25:06.922901
131877570,5,CI,52,0,"Malloco, Peñaflor",Los Aromos,NONE,-70.876499,-33.616095,1744739229435,2025-04-21T18:25:06.922901
1158125848,5,CI,1838,6.1,Melipilla,Av. Vicuña Mackenna,NONE,-71.178009,-33.676494,1745258046631,2025-04-21T18:25:06.922901
1165234900,5,CI,584,3.577777777777778,Manantiales de Melipilla,Ruta G-54,NONE,-71.1739,-33.771067,1745259783564,2025-04-21T18:25:06.922901
1165227472,5,CI,476,3.725,Paine,Av. General Baquedano,NONE,-70.743396,-33.818097,1745259784214,2025-04-21T18:25:06.922901
131916536,5,CI,53,0,"Malloco, Peñaflor",Los Aromos,NONE,-70.87692,-33.617618,1744739229543,2025-04-21T18:25:06.922901
1280047086,5,CI,44,0,"Malloco, Peñaflor",Los Aromos,NONE,-70.876155,-33.614812,1745202890256,2025-04-21T18:25:06.922901
131939704,5,CI,44,0,"Malloco, Peñaflor",Los Aromos,NONE,-70.875938,-33.614047,1744739228876,2025-04-21T18:25:06.922901
1165238738,5,CI,881,4.9944444444444445,Maipú,Av. Pajaritos,NONE,-70.757325,-33.501824,1745259783681,2025-04-21T18:25:06.922901
1165200980,5,CI,298,1.913888888888889,Lo Espejo,Av. Padre Alberto Hurtado,NONE,-70.7005,-33.514206,1745259784138,2025-04-21T18:25:06.922901
1165528912,5,CI,671,4.338888888888889,Peñaflor,Ruta G-380 / Camino Mallarauco,NONE,-70.92556,-33.611196,1745259866035,2025-04-21T18:25:06.922901
131959542,5,CI,49,0,"Malloco, Peñaflor",Los Aromos,NONE,-70.876263,-33.615202,1744739229996,2025-04-21T18:25:06.922901
1164536258,5,CI,386,1.9333333333333333,Melipilla,Ugalde,NONE,-71.219276,-33.68349,1745259616338,2025-04-21T18:25:06.922901
1165540948,5,CI,217,1.7805555555555554,Peñaflor,Santa Inés,NONE,-70.884978,-33.611094,1745259868715,2025-04-21T18:25:06.922901
1280047078,5,CI,44,0,"Malloco, Peñaflor",Los Aromos,NONE,-70.876047,-33.614422,1745202890255,2025-04-21T18:25:06.922901
1165590356,5,CI,207,1.4722222222222223,Talagante,Libertad,NONE,-70.933104,-33.664753,1745259867086,2025-04-21T18:25:06.922901
